2019/1/2,2019/1/3,2019/1/4,2019/1/7
-0.002938987,0.00219291,-0.001596351,0.000868874
-0.002787604,0.002306968,-0.001497038,0.000974294
-0.002636243,0.002421013,-0.001397735,0.001079703
-0.002484905,0.002535045,-0.001298441,0.001185101
-0.00233359,0.002649064,-0.001199158,0.001290488
-0.002182298,0.00276307,-0.001099968,0.001395863
-0.002031028,0.002876694,-0.001000896,0.001501228
-0.001879694,0.002990239,-0.000901834,0.001606582
-0.001728345,0.003103771,-0.000802782,0.001711924
-0.001577019,0.003217291,-0.00070374,0.001817075
-0.001425716,0.003330797,-0.000604707,0.001922125
-0.001274436,0.003444291,-0.000505684,0.002027164
-0.001123178,0.003557771,-0.000406671,0.002132192
-0.000971944,0.003671239,-0.000307668,0.002237208
-0.00082071,0.003784694,-0.000208675,0.002342214
-0.000669346,0.003898136,-0.000109691,0.002447208
-0.000518005,0.004011278,-1.07E-05,0.002552192
-0.000366686,0.004124338,8.81E-05,0.002657164
-0.000215391,0.004237384,0.000186965,0.002762126
-6.41E-05,0.004350418,0.000285799,0.002867076
8.71E-05,0.004463439,0.000384624,0.002971848
0.000238357,0.004576447,0.000483439,0.003076586
0.000389688,0.004689443,0.000582244,0.003181313
0.000541093,0.004802426,0.000681039,0.003286029
0.000692475,0.004915396,0.000779824,0.003390734
0.000843835,0.005028353,0.0008786,0.003495428
0.000995171,0.005141094,0.000977366,0.003600111
0.001146485,0.005253746,0.001076122,0.003704783
0.001297775,0.005366385,0.001174845,0.003809444
0.001449047,0.005479012,0.001273553,0.003914094
0.001600565,0.005591626,0.001372252,0.004018725
0.001752059,0.005704227,0.00147094,0.004123242
0.001903531,0.005816816,0.001569619,0.004227748
0.00205498,0.005929392,0.001668289,0.004332243
0.002206405,0.006041955,0.001766948,0.004436727
0.002357808,0.006154506,0.001865598,0.0045412
0.002509188,0.006266917,0.001964238,0.004645663
0.002660699,0.006379239,0.002062868,0.004750114
0.002812354,0.006491549,0.002161489,0.004854555
0.002963986,0.006603847,0.002260127,0.004958985
0.003115595,0.006716131,0.002358781,0.005063403
0.00326718,0.006828404,0.002457425,0.005167803
0.003418743,0.006940663,0.002556059,0.005272168
0.003570283,0.00705291,0.002654684,0.005376521
0.0037218,0.007165144,0.002753299,0.005480864
0.003873647,0.007277366,0.002851904,0.005585197
