2019/1/2,2019/1/3,2019/1/4,2019/1/7
0.002584662,0.004252563,0.009209548,0.000160022
0.002720904,0.004447687,0.009375472,0.000318255
0.002856865,0.00464262,0.009541369,0.000476463
0.002992625,0.004837418,0.009707238,0.000634619
0.003128367,0.005032178,0.009873079,0.000792642
0.003264091,0.0052269,0.010038713,0.00095064
0.003399796,0.005421584,0.01020389,0.001108613
0.003535482,0.005616089,0.010369039,0.001266561
0.003671151,0.005810478,0.010534161,0.001424484
0.003806562,0.006004829,0.010699256,0.001582346
0.003941794,0.006199142,0.010864324,0.00174012
0.004077007,0.006393418,0.011028991,0.001897869
0.004212203,0.006587529,0.011193429,0.002055593
0.00434738,0.006781539,0.01135784,0.002213293
0.004482539,0.006975512,0.011522224,0.002370967
0.00461768,0.007169447,0.01168658,0.002528583
0.004752595,0.007363344,0.01185091,0.002686144
0.004887345,0.007557095,0.012014681,0.002843681
0.005022077,0.007750756,0.012178415,0.003001193
0.00515679,0.007944381,0.012342123,0.003158679
0.005291485,0.008137968,0.012505804,0.003316142
0.005426162,0.008331517,0.012669458,0.003473559
0.005560821,0.008524938,0.012832934,0.003630943
0.005695291,0.008718282,0.012996027,0.003788303
0.005829604,0.008911588,0.013159094,0.003945638
0.005963899,0.009104857,0.013322133,0.004102948
0.006098175,0.009298089,0.013485147,0.004260233
0.006232434,0.009491212,0.013648133,0.004417499
0.006366675,0.009684267,0.013810811,0.004574742
0.006500897,0.009877285,0.013973271,0.004731959
0.006634968,0.010070265,0.014135704,0.004889152
0.006768889,0.010263209,0.014298111,0.005046321
0.006902792,0.010456063,0.014460491,0.005203466
0.007036676,0.010648859,0.014622846,0.005360626
0.007170543,0.010841618,0.014784787,0.005517761
0.007304392,0.01103434,0.014946648,0.005674872
0.007438223,0.011227024,0.015108483,0.005831958
0.007571938,0.01141964,0.015270291,0.005989019
0.007705511,0.011612206,0.015432074,0.006146072
0.007839066,0.011804735,0.015593772,0.006303159
0.007972603,0.011997227,0.015755095,0.006460222
0.008106123,0.012189682,0.015916392,0.00661726
0.008239624,0.012382088,0.016077663,0.006774273
0.008373108,0.012574453,0.016238907,0.006931262
0.008506509,0.01276678,0.016400126,0.007088268
0.008639778,0.012959071,0.016561172,0.007245316
0.008773029,0.013151325,0.016721965,0.00740234
0.008906263,0.01334355,0.016882732,0.00755934
0.009039479,0.013535742,0.017043473,0.007716315
0.009172677,0.013727897,0.017204188,0.007873265
0.009305857,0.013920015,0.017364877,0.00803027
0.009438982,0.014112096,0.017525326,0.008187314
0.009571991,0.014304169,0.017685623,0.008344333
0.009704982,0.014496217,0.017845894,0.008501328
0.009837956,0.014688227,0.018006139,0.008658298
0.009970912,0.014880201,0.018166359,0.008815243
0.010103851,0.015072138,0.018326553,0.008972294
0.010236771,0.015264087,0.018486458,0.009129367
0.010369657,0.015456018,0.018646293,0.009286414
0.010502449,0.015647912,0.018806102,0.009443438
0.010635224,0.015839769,0.018965885,0.009600436
0.010767981,0.01603159,0.019125643,0.00975741
0.010900721,0.016223443,0.019285357,0.009914553
0.011033442,0.016415286,0.019444789,0.010071687
0.011166147,0.016607091,0.019604195,0.010228797
0.011298829,0.01679886,0.019763576,0.010385882
0.011431448,0.016990592,0.019922932,0.010542942
0.011564049,0.017182378,0.020082262,0.010700007
0.011696632,0.017374159,0.020241501,0.01085726
0.011829198,0.017565904,0.020400539,0.011014489
0.011961747,0.017757611,0.02055955,0.011171693
0.012094278,0.017949282,0.020718537,0.011328873
0.012226791,0.018141029,0.020877498,0.011486027
0.012359279,0.018332777,0.021036435,0.011643246
0.012491749,0.018524488,0.021195247,0.011800627
0.012624202,0.018716162,0.021353924,0.011957983
0.012756638,0.018907799,0.021512575,0.012115315
0.012889055,0.019099536,0.0216712,0.012272621
0.013021456,0.019291277,0.021829801,0.012429903
0.013153838,0.019482981,0.021988377,0.012587326
0.013286234,0.019674649,0.022146811,0.012744867
0.013418617,0.01986628,0.02230516,0.012902382
0.013550982,0.020058035,0.022463483,0.013059873
0.013683329,0.020249797,0.022621782,0.013217339
0.013815659,0.020441522,0.022780055,0.013374781
0.013947971,0.02063321,0.022938304,0.013532457
0.014080266,0.020824862,0.023096407,0.01369019
0.014212604,0.021016665,0.023254462,0.013847897
